transaction_id,account_number,amount,transaction_type,transaction_mode,description,transaction_date
TXN000294,ACC00000010,74826.41,Debit,NEFT,Investment in Mutual Funds,2025-04-04 10:24:56
TXN000295,ACC00000010,76570.54,Debit,NEFT,Loan EMI Payment,2025-06-12 20:22:46
TXN000296,ACC00000010,9092.75,Debit,ATM,ATM Withdrawal,2026-04-17 15:40:30
TXN000297,ACC00000010,5316.55,Debit,NEFT,Insurance Premium Payment,2025-07-31 23:35:43
TXN000298,ACC00000010,3807.89,Credit,NEFT,Interest Credit,2026-07-01 03:12:25
TXN000299,ACC00000010,10702.23,Debit,NEFT,Insurance Premium Payment,2025-12-22 19:36:36
TXN000300,ACC00000010,17364.48,Debit,NEFT,Loan EMI Payment,2026-04-11 22:57:35
TXN000301,ACC00000010,53146.55,Debit,NEFT,Investment in Mutual Funds,2025-02-14 08:50:08
TXN000302,ACC00000010,13128.45,Debit,UPI,Restaurant Payment,2025-06-03 00:12:20
TXN000303,ACC00000010,42456.45,Debit,NEFT,Insurance Premium Payment,2025-05-13 20:24:23
TXN000304,ACC00000010,113446.49,Credit,NEFT,Salary Credit,2026-06-05 07:40:51
TXN000305,ACC00000010,6815.27,Debit,UPI,Utility Bill Payment,2025-05-01 09:14:49
TXN000306,ACC00000010,129555.05,Credit,NEFT,Salary Credit,2025-07-16 12:38:22
TXN000307,ACC00000010,2864.58,Debit,UPI,Grocery,2025-10-25 03:41:57
TXN000308,ACC00000010,5586.63,Credit,UPI,Refund,2025-10-13 14:40:16
TXN000309,ACC00000010,17345.57,Debit,ATM,ATM Withdrawal,2025-01-24 08:07:15
TXN000310,ACC00000010,24659.61,Debit,ATM,ATM Withdrawal,2025-06-07 00:57:05
TXN000311,ACC00000010,24871.07,Credit,Cash,Cash Deposit,2025-04-27 06:18:34
TXN000312,ACC00000010,96031.51,Debit,NEFT,Investment in Mutual Funds,2025-07-30 04:45:48
TXN000313,ACC00000010,53560.46,Debit,NEFT,Investment in Mutual Funds,2024-10-13 22:45:11
TXN000314,ACC00000010,28788.2,Credit,Cash,Cash Deposit,2026-01-02 13:45:29
TXN000315,ACC00000010,772.37,Credit,NEFT,Interest Credit,2025-09-13 00:01:11
TXN000316,ACC00000010,8873.74,Debit,UPI,Utility Bill Payment,2024-11-28 06:25:45
TXN000317,ACC00000010,44419.72,Debit,ATM,ATM Withdrawal,2026-05-19 12:05:16
TXN000318,ACC00000010,18858.52,Debit,UPI,Online Shopping,2026-01-21 19:38:09
TXN000319,ACC00000010,2154.85,Credit,NEFT,Interest Credit,2025-11-11 10:38:59
TXN000320,ACC00000010,38918.86,Debit,NEFT,Insurance Premium Payment,2026-01-11 22:00:19
TXN000321,ACC00000011,17394.29,Debit,UPI,Restaurant Payment,2025-12-29 20:33:44
TXN000322,ACC00000011,47851.29,Credit,Cash,Cash Deposit,2025-08-03 01:36:03
TXN000323,ACC00000011,2352.19,Debit,UPI,Restaurant Payment,2025-05-05 17:40:17
TXN000324,ACC00000011,47994.47,Debit,ATM,ATM Withdrawal,2026-05-15 06:08:29
TXN000325,ACC00000011,47905.72,Credit,Cash,Cash Deposit,2026-04-10 17:57:25
TXN000326,ACC00000011,46977.37,Debit,ATM,ATM Withdrawal,2025-06-29 15:31:17
TXN000327,ACC00000011,117948.04,Credit,NEFT,Salary Credit,2025-05-17 17:32:52
TXN000328,ACC00000011,91463.11,Debit,NEFT,Loan EMI Payment,2024-11-20 22:56:53
TXN000329,ACC00000011,8140.39,Credit,UPI,Refund,2026-03-29 04:07:58
TXN000330,ACC00000011,29887.55,Credit,Cash,Cash Deposit,2025-07-03 17:41:58
TXN000331,ACC00000012,22383.88,Debit,NEFT,Loan EMI Payment,2024-09-17 11:59:25
TXN000332,ACC00000012,76029.94,Debit,NEFT,Investment in Mutual Funds,2024-09-26 13:30:35
TXN000333,ACC00000012,21975.68,Debit,UPI,Online Shopping,2024-08-13 02:11:20
TXN000334,ACC00000012,7878.07,Debit,NEFT,Loan EMI Payment,2026-02-06 03:13:06
TXN000335,ACC00000012,5890.78,Debit,UPI,Grocery,2025-01-11 16:57:27
TXN000336,ACC00000012,1658.66,Debit,NEFT,Insurance Premium Payment,2026-07-25 10:54:38
TXN000337,ACC00000012,95520.94,Credit,NEFT,Salary Credit,2025-05-31 02:50:57
TXN000338,ACC00000012,2622.08,Credit,UPI,Refund,2025-09-29 11:39:00
TXN000339,ACC00000012,31997.2,Debit,ATM,ATM Withdrawal,2026-02-27 02:24:19
TXN000340,ACC00000012,8566.7,Debit,UPI,Online Shopping,2024-11-23 05:59:55
TXN000341,ACC00000012,3950.11,Debit,UPI,Online Shopping,2025-09-26 06:56:55
TXN000342,ACC00000012,86887.65,Debit,NEFT,Investment in Mutual Funds,2025-03-13 03:31:38
TXN000343,ACC00000012,28771.29,Debit,ATM,ATM Withdrawal,2024-10-08 15:32:32
TXN000344,ACC00000012,148736.86,Credit,NEFT,Salary Credit,2025-02-08 01:02:58
TXN000345,ACC00000012,91586.0,Debit,NEFT,Loan EMI Payment,2026-03-09 23:05:22
TXN000346,ACC00000012,36187.52,Credit,NEFT,Salary Credit,2025-08-21 09:54:41
TXN000347,ACC00000012,49546.57,Credit,Cash,Cash Deposit,2026-04-08 22:33:41
TXN000348,ACC00000012,2602.03,Credit,NEFT,Interest Credit,2025-09-09 22:35:19
TXN000349,ACC00000012,15235.52,Debit,UPI,Restaurant Payment,2024-11-24 22:23:07
TXN000350,ACC00000012,16484.32,Debit,UPI,Online Shopping,2024-09-28 00:14:43
TXN000351,ACC00000012,4623.31,Credit,NEFT,Interest Credit,2024-12-05 10:14:42
TXN000352,ACC00000012,30786.59,Debit,NEFT,Insurance Premium Payment,2025-09-12 22:59:28
TXN000353,ACC00000012,45132.13,Credit,Cash,Cash Deposit,2025-07-21 03:12:07
TXN000354,ACC00000012,137008.75,Credit,NEFT,Salary Credit,2026-02-19 18:07:52
TXN000355,ACC00000012,2663.94,Credit,NEFT,Interest Credit,2024-09-22 03:29:08
TXN000356,ACC00000013,32384.6,Debit,NEFT,Insurance Premium Payment,2025-03-18 03:23:43
TXN000357,ACC00000013,40192.73,Credit,NEFT,Salary Credit,2024-09-03 09:59:08
TXN000358,ACC00000013,136857.16,Credit,NEFT,Salary Credit,2025-09-13 03:04:29
TXN000359,ACC00000013,6152.39,Debit,UPI,Utility Bill Payment,2025-03-31 20:35:43
TXN000360,ACC00000013,6731.6,Debit,UPI,Utility Bill Payment,2026-05-08 18:20:10
TXN000361,ACC00000013,9223.99,Debit,UPI,Restaurant Payment,2024-11-25 06:42:13
TXN000362,ACC00000013,89955.0,Credit,NEFT,Salary Credit,2025-07-01 10:11:50
TXN000363,ACC00000013,3226.79,Debit,NEFT,Insurance Premium Payment,2025-12-11 09:15:58
TXN000364,ACC00000013,31869.69,Debit,NEFT,Insurance Premium Payment,2025-02-09 23:49:46
TXN000365,ACC00000013,2354.26,Debit,UPI,Grocery,2025-10-11 09:49:34
TXN000366,ACC00000013,11229.2,Debit,UPI,Grocery,2026-01-31 13:19:13
TXN000367,ACC00000013,20860.05,Credit,Cash,Cash Deposit,2024-11-12 19:11:38
TXN000368,ACC00000013,104.69,Credit,NEFT,Interest Credit,2026-02-16 03:56:04
TXN000369,ACC00000013,34600.1,Credit,Cash,Cash Deposit,2026-01-25 07:56:25
TXN000370,ACC00000013,39428.61,Credit,NEFT,Salary Credit,2025-09-19 21:23:08
TXN000371,ACC00000013,201.07,Credit,UPI,Refund,2025-08-04 15:23:33
TXN000372,ACC00000013,33229.72,Debit,NEFT,Loan EMI Payment,2025-06-06 11:54:34
TXN000373,ACC00000013,34582.08,Debit,NEFT,Loan EMI Payment,2025-11-21 21:10:33
TXN000374,ACC00000013,4879.08,Debit,UPI,Grocery,2026-02-21 12:36:43
TXN000375,ACC00000013,94346.68,Debit,NEFT,Investment in Mutual Funds,2024-07-30 19:49:49
TXN000376,ACC00000013,72621.97,Debit,NEFT,Investment in Mutual Funds,2024-11-27 13:59:29
TXN000377,ACC00000013,44854.1,Debit,NEFT,Loan EMI Payment,2025-04-13 20:51:55
TXN000378,ACC00000013,67502.28,Debit,NEFT,Investment in Mutual Funds,2025-06-14 18:25:17
TXN000379,ACC00000013,6858.54,Credit,UPI,Refund,2026-01-16 22:50:23
TXN000380,ACC00000013,2149.96,Credit,UPI,Refund,2026-03-29 16:23:45
TXN000381,ACC00000014,8330.41,Debit,UPI,Grocery,2025-05-12 09:53:24
TXN000382,ACC00000014,36262.57,Debit,NEFT,Insurance Premium Payment,2025-08-05 19:31:20
TXN000383,ACC00000014,30968.48,Debit,UPI,Online Shopping,2025-08-27 13:38:23
TXN000384,ACC00000014,10643.8,Debit,UPI,Online Shopping,2024-09-21 08:32:08
TXN000385,ACC00000014,76151.51,Debit,NEFT,Loan EMI Payment,2025-08-28 13:24:54
TXN000386,ACC00000014,30487.59,Debit,ATM,ATM Withdrawal,2025-04-21 16:27:24
TXN000387,ACC00000014,8888.58,Credit,UPI,Refund,2025-11-23 14:53:55
TXN000388,ACC00000014,9287.11,Debit,UPI,Grocery,2025-07-09 01:52:01
TXN000389,ACC00000014,15201.55,Debit,NEFT,Insurance Premium Payment,2025-06-02 12:25:06
TXN000390,ACC00000014,21159.74,Debit,ATM,ATM Withdrawal,2025-05-09 08:00:47
TXN000391,ACC00000014,24473.4,Debit,NEFT,Insurance Premium Payment,2025-03-27 13:17:25
TXN000392,ACC00000014,738.53,Credit,NEFT,Interest Credit,2024-11-05 17:23:27
TXN000393,ACC00000014,34329.22,Debit,UPI,Online Shopping,2026-02-03 21:07:28
TXN000394,ACC00000014,61166.32,Debit,NEFT,Investment in Mutual Funds,2026-03-11 03:25:38
TXN000395,ACC00000014,92336.46,Debit,NEFT,Loan EMI Payment,2026-05-02 19:05:00
TXN000396,ACC00000014,14059.31,Debit,UPI,Restaurant Payment,2025-06-30 19:50:24
TXN000397,ACC00000014,8751.61,Debit,UPI,Utility Bill Payment,2025-06-20 17:23:33
TXN000398,ACC00000014,4360.39,Credit,NEFT,Interest Credit,2025-08-16 13:32:05
TXN000399,ACC00000014,8336.92,Debit,UPI,Restaurant Payment,2025-01-01 17:08:39
TXN000400,ACC00000014,49734.93,Debit,NEFT,Insurance Premium Payment,2025-03-08 01:54:01
TXN000401,ACC00000014,897.43,Credit,NEFT,Interest Credit,2026-05-30 05:14:26
TXN000402,ACC00000014,4129.1,Debit,UPI,Utility Bill Payment,2025-01-19 16:23:31
TXN000403,ACC00000014,40804.54,Debit,UPI,Online Shopping,2025-02-07 17:29:21
TXN000404,ACC00000014,56193.63,Debit,NEFT,Loan EMI Payment,2026-03-08 06:07:08
TXN000405,ACC00000014,10987.39,Debit,UPI,Restaurant Payment,2025-01-31 17:06:47
TXN000406,ACC00000014,138568.26,Credit,NEFT,Salary Credit,2024-11-10 03:06:22
TXN000407,ACC00000014,3416.37,Debit,UPI,Utility Bill Payment,2026-07-20 19:38:28
TXN000408,ACC00000014,2617.52,Debit,UPI,Utility Bill Payment,2024-09-21 14:35:13
TXN000409,ACC00000014,33124.89,Debit,ATM,ATM Withdrawal,2026-03-31 16:09:44
TXN000410,ACC00000014,109830.81,Credit,NEFT,Salary Credit,2026-02-15 12:52:55
TXN000411,ACC00000014,3063.36,Debit,ATM,ATM Withdrawal,2025-01-04 21:06:01
TXN000412,ACC00000014,11096.59,Debit,UPI,Restaurant Payment,2025-01-05 22:19:32
TXN000413,ACC00000014,47396.49,Debit,UPI,Online Shopping,2026-01-03 10:36:34
TXN000414,ACC00000014,11787.88,Debit,UPI,Restaurant Payment,2024-09-26 23:12:46
TXN000415,ACC00000014,16510.54,Debit,UPI,Grocery,2026-04-19 04:19:55
TXN000416,ACC00000014,21357.9,Debit,NEFT,Insurance Premium Payment,2024-12-20 00:50:48
TXN000417,ACC00000014,21336.76,Debit,ATM,ATM Withdrawal,2026-07-10 11:36:50
TXN000418,ACC00000014,19995.63,Debit,NEFT,Investment in Mutual Funds,2025-08-27 05:00:29
TXN000419,ACC00000014,4155.24,Credit,Cash,Cash Deposit,2024-10-27 02:35:43
TXN000420,ACC00000014,30614.4,Debit,UPI,Online Shopping,2025-09-21 11:46:35
TXN000421,ACC00000014,68.63,Credit,NEFT,Interest Credit,2024-10-10 21:22:17
TXN000422,ACC00000014,5934.64,Credit,UPI,Refund,2026-05-30 01:42:02
TXN000423,ACC00000014,31471.75,Credit,Cash,Cash Deposit,2025-10-15 11:18:58
TXN000424,ACC00000014,1382.44,Credit,NEFT,Interest Credit,2025-03-23 08:39:02
TXN000425,ACC00000014,20821.66,Debit,UPI,Online Shopping,2025-12-13 09:26:30
TXN000426,ACC00000014,66994.77,Debit,NEFT,Investment in Mutual Funds,2024-09-04 21:34:19
TXN000427,ACC00000014,14739.32,Debit,UPI,Restaurant Payment,2026-03-26 02:35:22
TXN000428,ACC00000014,41529.9,Credit,Cash,Cash Deposit,2026-07-05 03:52:20
TXN000429,ACC00000014,15421.84,Debit,ATM,ATM Withdrawal,2024-08-27 01:27:50
TXN000430,ACC00000014,8823.31,Debit,UPI,Utility Bill Payment,2026-01-25 04:20:29
TXN000431,ACC00000015,68670.54,Debit,NEFT,Investment in Mutual Funds,2026-03-13 16:52:16
TXN000432,ACC00000015,1602.84,Credit,NEFT,Interest Credit,2026-03-01 17:14:37
TXN000433,ACC00000015,1025.0,Credit,NEFT,Interest Credit,2025-06-10 09:14:04
TXN000434,ACC00000015,30364.28,Debit,NEFT,Loan EMI Payment,2025-11-16 04:58:57
TXN000435,ACC00000015,125183.49,Credit,NEFT,Salary Credit,2025-11-06 15:08:31
TXN000436,ACC00000015,83880.86,Credit,NEFT,Salary Credit,2024-08-15 06:11:04
TXN000437,ACC00000015,1090.29,Debit,UPI,Utility Bill Payment,2025-04-30 21:16:09
TXN000438,ACC00000015,16696.35,Debit,UPI,Online Shopping,2025-08-15 22:00:11
TXN000439,ACC00000015,2495.66,Debit,UPI,Online Shopping,2026-02-03 06:41:25
TXN000440,ACC00000015,8960.33,Debit,UPI,Restaurant Payment,2026-01-10 17:06:09
TXN000441,ACC00000016,10477.65,Debit,UPI,Restaurant Payment,2025-12-07 06:39:32
TXN000442,ACC00000016,12940.65,Debit,ATM,ATM Withdrawal,2025-03-12 10:08:20
TXN000443,ACC00000016,4374.35,Debit,NEFT,Insurance Premium Payment,2026-05-11 00:48:37
TXN000444,ACC00000016,6303.67,Debit,UPI,Utility Bill Payment,2026-02-01 13:19:27
TXN000445,ACC00000016,4771.44,Credit,UPI,Refund,2026-07-21 18:59:32
TXN000446,ACC00000016,9060.98,Debit,UPI,Utility Bill Payment,2025-07-23 22:21:30
TXN000447,ACC00000016,23433.92,Debit,UPI,Online Shopping,2024-10-23 21:54:10
TXN000448,ACC00000016,11498.26,Debit,UPI,Restaurant Payment,2025-02-07 04:30:09
TXN000449,ACC00000016,8087.7,Debit,UPI,Grocery,2025-07-31 11:25:25
TXN000450,ACC00000016,11846.72,Debit,UPI,Restaurant Payment,2025-05-29 12:54:25
TXN000451,ACC00000016,6191.64,Debit,UPI,Grocery,2024-08-27 23:16:09
TXN000452,ACC00000016,1646.58,Credit,NEFT,Interest Credit,2024-12-06 13:46:38
TXN000453,ACC00000016,9967.56,Debit,NEFT,Insurance Premium Payment,2025-01-13 19:02:18
TXN000454,ACC00000016,30205.85,Credit,NEFT,Salary Credit,2026-03-04 16:05:18
TXN000455,ACC00000016,41221.64,Debit,UPI,Online Shopping,2026-03-06 19:09:02
TXN000456,ACC00000016,40103.33,Credit,Cash,Cash Deposit,2025-06-04 16:41:58
TXN000457,ACC00000016,80239.44,Debit,NEFT,Loan EMI Payment,2025-08-23 15:38:58
TXN000458,ACC00000016,26563.1,Debit,ATM,ATM Withdrawal,2026-02-15 03:35:14
TXN000459,ACC00000016,49596.45,Credit,NEFT,Salary Credit,2025-07-29 10:26:06
TXN000460,ACC00000016,27049.77,Debit,NEFT,Investment in Mutual Funds,2026-01-17 01:40:36
TXN000461,ACC00000016,17667.94,Debit,UPI,Grocery,2025-06-28 13:57:47
TXN000462,ACC00000016,38976.19,Debit,ATM,ATM Withdrawal,2025-06-20 10:54:10
TXN000463,ACC00000016,11115.75,Debit,UPI,Grocery,2025-10-07 12:07:21
TXN000464,ACC00000016,3632.95,Credit,NEFT,Interest Credit,2025-01-31 16:08:52
TXN000465,ACC00000016,44974.08,Debit,ATM,ATM Withdrawal,2026-06-27 18:34:04
TXN000466,ACC00000017,104036.39,Credit,NEFT,Salary Credit,2025-06-27 17:48:59
TXN000467,ACC00000017,3700.71,Debit,UPI,Restaurant Payment,2025-12-12 00:32:55
TXN000468,ACC00000017,41187.18,Debit,NEFT,Loan EMI Payment,2026-03-27 00:22:27
TXN000469,ACC00000017,121.96,Debit,UPI,Utility Bill Payment,2026-07-07 19:43:43
TXN000470,ACC00000017,2607.02,Credit,NEFT,Interest Credit,2025-04-01 22:29:54
TXN000471,ACC00000017,4695.62,Credit,NEFT,Interest Credit,2026-03-29 05:40:07
TXN000472,ACC00000017,8546.12,Credit,UPI,Refund,2025-11-06 07:27:31
TXN000473,ACC00000017,8257.55,Debit,UPI,Grocery,2026-05-26 03:22:48
TXN000474,ACC00000017,65333.37,Credit,NEFT,Salary Credit,2025-02-07 04:44:57
TXN000475,ACC00000017,802.63,Credit,UPI,Refund,2026-06-11 20:26:47
TXN000476,ACC00000018,49220.48,Debit,NEFT,Insurance Premium Payment,2024-12-01 08:53:17
TXN000477,ACC00000018,1802.78,Credit,NEFT,Interest Credit,2026-04-02 15:01:36
TXN000478,ACC00000018,54386.05,Debit,NEFT,Loan EMI Payment,2024-12-18 21:33:13
TXN000479,ACC00000018,41849.48,Credit,Cash,Cash Deposit,2025-10-14 20:20:12
TXN000480,ACC00000018,11908.91,Debit,UPI,Restaurant Payment,2024-08-15 18:27:06
TXN000481,ACC00000018,6667.06,Debit,NEFT,Insurance Premium Payment,2026-03-26 19:40:52
TXN000482,ACC00000018,6089.14,Credit,UPI,Refund,2026-01-14 18:42:08
TXN000483,ACC00000018,96887.26,Debit,NEFT,Loan EMI Payment,2024-12-29 03:10:58
TXN000484,ACC00000018,10930.52,Debit,UPI,Restaurant Payment,2025-08-31 01:56:19
TXN000485,ACC00000018,1363.79,Debit,UPI,Grocery,2025-06-07 09:16:51
TXN000486,ACC00000018,25967.77,Debit,NEFT,Loan EMI Payment,2025-11-18 02:37:27
TXN000487,ACC00000018,8450.02,Debit,UPI,Grocery,2026-07-08 00:08:12
TXN000488,ACC00000018,88644.76,Credit,NEFT,Salary Credit,2025-01-24 08:12:28
TXN000489,ACC00000018,18760.79,Debit,UPI,Restaurant Payment,2025-10-15 12:37:23
TXN000490,ACC00000018,17443.61,Debit,UPI,Grocery,2025-03-29 14:27:04
TXN000491,ACC00000018,139898.03,Credit,NEFT,Salary Credit,2024-10-07 19:59:36
TXN000492,ACC00000018,3036.35,Debit,UPI,Utility Bill Payment,2025-06-21 20:48:36
TXN000493,ACC00000018,22058.78,Debit,NEFT,Loan EMI Payment,2026-01-18 12:03:54
TXN000494,ACC00000018,89458.59,Debit,NEFT,Investment in Mutual Funds,2025-11-09 21:56:29
TXN000495,ACC00000018,35929.32,Credit,Cash,Cash Deposit,2025-08-19 17:33:39
TXN000496,ACC00000018,26199.48,Debit,NEFT,Insurance Premium Payment,2025-09-10 22:46:52
TXN000497,ACC00000018,10728.34,Debit,ATM,ATM Withdrawal,2026-03-19 03:02:55
TXN000498,ACC00000018,13599.14,Debit,NEFT,Insurance Premium Payment,2025-05-18 23:12:38
TXN000499,ACC00000018,8522.77,Debit,UPI,Utility Bill Payment,2025-02-27 23:09:53
TXN000500,ACC00000018,151.61,Credit,UPI,Refund,2026-07-01 07:20:55
TXN000501,ACC00000019,6043.97,Debit,UPI,Grocery,2025-11-30 07:28:31
TXN000502,ACC00000019,28778.42,Debit,NEFT,Loan EMI Payment,2025-11-27 03:27:53
TXN000503,ACC00000019,14982.86,Debit,UPI,Restaurant Payment,2025-10-28 16:48:50
TXN000504,ACC00000019,12867.69,Debit,ATM,ATM Withdrawal,2026-04-15 15:53:59
TXN000505,ACC00000019,46019.69,Debit,UPI,Online Shopping,2025-04-28 20:28:50
TXN000506,ACC00000019,26806.16,Debit,NEFT,Loan EMI Payment,2026-07-18 02:18:40
TXN000507,ACC00000019,20411.07,Debit,NEFT,Insurance Premium Payment,2026-01-16 04:11:04
TXN000508,ACC00000019,57320.06,Debit,NEFT,Loan EMI Payment,2026-01-05 08:00:26
TXN000509,ACC00000019,88797.64,Debit,NEFT,Loan EMI Payment,2026-02-01 06:01:26
TXN000510,ACC00000019,9391.3,Debit,UPI,Grocery,2024-08-29 04:13:13
TXN000511,ACC00000019,4022.59,Debit,UPI,Grocery,2025-10-09 16:31:04
TXN000512,ACC00000019,2867.68,Credit,UPI,Refund,2025-04-15 22:34:01
TXN000513,ACC00000019,24614.9,Credit,Cash,Cash Deposit,2025-06-28 19:18:45
TXN000514,ACC00000019,6679.19,Credit,Cash,Cash Deposit,2025-03-30 07:03:29
TXN000515,ACC00000019,26150.11,Debit,NEFT,Insurance Premium Payment,2026-06-15 00:24:40
TXN000516,ACC00000019,28457.99,Debit,NEFT,Loan EMI Payment,2026-06-16 06:00:44
TXN000517,ACC00000019,6483.48,Credit,UPI,Refund,2025-09-12 18:17:52
TXN000518,ACC00000019,33104.49,Debit,ATM,ATM Withdrawal,2026-01-04 12:38:26
TXN000519,ACC00000019,59339.08,Debit,NEFT,Investment in Mutual Funds,2025-11-17 02:02:04
TXN000520,ACC00000019,41158.32,Credit,Cash,Cash Deposit,2025-08-30 20:21:53
TXN000521,ACC00000019,30939.5,Debit,ATM,ATM Withdrawal,2026-01-21 19:03:30
TXN000522,ACC00000019,48457.59,Debit,ATM,ATM Withdrawal,2025-01-08 15:52:05
TXN000523,ACC00000019,49893.58,Debit,UPI,Online Shopping,2025-01-08 22:44:30
TXN000524,ACC00000019,53532.25,Debit,NEFT,Investment in Mutual Funds,2025-08-28 04:22:01
TXN000525,ACC00000019,7368.21,Debit,UPI,Restaurant Payment,2024-10-17 08:31:05
TXN000526,ACC00000020,6088.84,Credit,UPI,Refund,2026-04-18 02:44:27
TXN000527,ACC00000020,27867.93,Debit,UPI,Online Shopping,2025-12-29 01:15:19
TXN000528,ACC00000020,1632.83,Credit,NEFT,Interest Credit,2025-04-16 15:05:49
TXN000529,ACC00000020,10749.62,Credit,Cash,Cash Deposit,2025-01-16 22:24:51
TXN000530,ACC00000020,147104.44,Credit,NEFT,Salary Credit,2025-11-14 15:04:26
TXN000531,ACC00000020,16823.66,Debit,UPI,Online Shopping,2025-03-10 00:30:37
TXN000532,ACC00000020,18645.85,Debit,ATM,ATM Withdrawal,2025-07-06 23:42:22
TXN000533,ACC00000020,1023.17,Credit,UPI,Refund,2025-12-15 00:20:05
TXN000534,ACC00000020,85061.33,Debit,NEFT,Loan EMI Payment,2026-04-30 17:47:27
TXN000535,ACC00000020,20745.09,Debit,NEFT,Insurance Premium Payment,2025-04-16 09:31:14
TXN000536,ACC00000020,25501.43,Debit,NEFT,Loan EMI Payment,2026-05-13 13:33:10
TXN000537,ACC00000020,16698.69,Debit,ATM,ATM Withdrawal,2025-08-13 12:42:15
TXN000538,ACC00000020,28854.22,Debit,NEFT,Insurance Premium Payment,2025-09-29 09:00:02
TXN000539,ACC00000020,14462.1,Debit,ATM,ATM Withdrawal,2025-08-26 18:52:55
TXN000540,ACC00000020,7339.49,Credit,Cash,Cash Deposit,2026-03-31 08:43:19
TXN000541,ACC00000020,4408.46,Debit,UPI,Utility Bill Payment,2024-07-30 13:12:36
TXN000542,ACC00000020,14566.01,Debit,UPI,Grocery,2025-12-06 18:47:19
TXN000543,ACC00000020,41426.5,Debit,NEFT,Insurance Premium Payment,2025-11-06 21:11:06
TXN000544,ACC00000020,41435.66,Credit,NEFT,Salary Credit,2026-02-13 20:36:25
TXN000545,ACC00000020,143959.82,Credit,NEFT,Salary Credit,2025-01-16 07:54:53
TXN000546,ACC00000020,32771.66,Credit,Cash,Cash Deposit,2025-05-29 12:29:41
TXN000547,ACC00000020,64119.98,Debit,NEFT,Loan EMI Payment,2025-09-19 08:48:48
TXN000548,ACC00000020,25804.71,Debit,UPI,Online Shopping,2026-04-06 23:00:29
TXN000549,ACC00000020,48039.47,Debit,NEFT,Insurance Premium Payment,2025-01-28 01:50:58
TXN000550,ACC00000020,78639.44,Debit,NEFT,Investment in Mutual Funds,2024-09-01 00:51:11
TXN000551,ACC00000020,27514.31,Debit,NEFT,Insurance Premium Payment,2025-08-31 07:43:25
TXN000552,ACC00000020,12535.51,Debit,UPI,Grocery,2025-05-24 15:53:25
TXN000553,ACC00000020,48337.57,Debit,NEFT,Loan EMI Payment,2026-02-12 22:37:19
TXN000554,ACC00000020,86643.01,Debit,NEFT,Loan EMI Payment,2025-12-17 09:11:14
TXN000555,ACC00000020,1904.04,Debit,UPI,Utility Bill Payment,2025-08-06 13:44:46
TXN000556,ACC00000020,44373.98,Debit,NEFT,Loan EMI Payment,2026-05-26 22:53:51
TXN000557,ACC00000020,84654.96,Credit,NEFT,Salary Credit,2025-04-22 09:29:31
TXN000558,ACC00000020,19604.95,Debit,UPI,Online Shopping,2026-05-06 23:02:00
TXN000559,ACC00000020,70703.39,Debit,NEFT,Loan EMI Payment,2025-06-06 19:21:14
TXN000560,ACC00000020,31345.57,Debit,ATM,ATM Withdrawal,2024-11-21 19:55:44
TXN000561,ACC00000020,118565.96,Credit,NEFT,Salary Credit,2026-01-12 04:30:55
TXN000562,ACC00000020,95571.01,Credit,NEFT,Salary Credit,2024-12-24 20:45:38
TXN000563,ACC00000020,2424.73,Credit,NEFT,Interest Credit,2025-10-16 20:49:44
TXN000564,ACC00000020,77002.02,Credit,NEFT,Salary Credit,2024-09-02 21:47:21
TXN000565,ACC00000020,1517.36,Debit,UPI,Grocery,2024-11-08 04:52:18
TXN000566,ACC00000020,8680.73,Debit,UPI,Grocery,2026-04-18 18:30:10
TXN000567,ACC00000020,2224.97,Credit,NEFT,Interest Credit,2026-06-20 22:23:38
TXN000568,ACC00000020,72120.98,Debit,NEFT,Loan EMI Payment,2024-08-01 06:24:54
TXN000569,ACC00000020,28953.14,Debit,UPI,Online Shopping,2026-06-23 11:30:18
TXN000570,ACC00000020,2769.37,Debit,UPI,Online Shopping,2024-12-28 00:39:59
TXN000571,ACC00000020,3904.41,Credit,NEFT,Interest Credit,2025-12-01 20:59:09
TXN000572,ACC00000020,42867.82,Debit,NEFT,Insurance Premium Payment,2024-08-12 02:49:40
TXN000573,ACC00000020,20919.51,Credit,Cash,Cash Deposit,2025-06-29 02:58:26
TXN000574,ACC00000020,89586.03,Credit,NEFT,Salary Credit,2025-12-12 10:33:38
TXN000575,ACC00000020,18650.21,Debit,UPI,Restaurant Payment,2025-01-14 07:00:51
TXN000576,ACC00000021,9995.26,Debit,UPI,Restaurant Payment,2026-04-03 11:58:02
TXN000577,ACC00000021,86941.0,Debit,NEFT,Investment in Mutual Funds,2025-08-22 08:22:31
TXN000578,ACC00000021,2673.7,Credit,Cash,Cash Deposit,2024-09-05 08:29:36
TXN000579,ACC00000021,48596.23,Debit,NEFT,Loan EMI Payment,2025-08-29 15:52:01
